Dataset,rank,source,target,source_index,target_index,hedges_g,absolute_hedges_g
ABIDE-II,5629,ROI_065,ROI_068,64,67,-0.05165137111864964,0.05165137111864964
ABIDE-II,5630,ROI_034,ROI_080,33,79,0.05163986929802871,0.05163986929802871
ABIDE-II,5631,ROI_056,ROI_069,55,68,-0.051620529586389755,0.051620529586389755
ABIDE-II,5632,ROI_068,ROI_072,67,71,0.05159798370774461,0.05159798370774461
ABIDE-II,5633,ROI_074,ROI_003,73,2,0.05158432709550589,0.05158432709550589
ABIDE-II,5634,ROI_089,ROI_088,88,87,-0.05153573212800304,0.05153573212800304
ABIDE-II,5635,ROI_045,ROI_064,44,63,0.05152161040941511,0.05152161040941511
ABIDE-II,5636,ROI_019,ROI_017,18,16,0.051495673414939436,0.051495673414939436
ABIDE-II,5637,ROI_074,ROI_001,73,0,-0.0514843596579348,0.0514843596579348
ABIDE-II,5638,ROI_078,ROI_004,77,3,0.051483738356544524,0.051483738356544524
ABIDE-II,5639,ROI_068,ROI_070,67,69,0.05146587229912147,0.05146587229912147
ABIDE-II,5640,ROI_087,ROI_053,86,52,0.051458431120142395,0.051458431120142395
ABIDE-II,5641,ROI_015,ROI_008,14,7,0.051414839852355225,0.051414839852355225
ABIDE-II,5642,ROI_041,ROI_029,40,28,0.0513923782350425,0.0513923782350425
ABIDE-II,5643,ROI_075,ROI_072,74,71,-0.05138987621259043,0.05138987621259043
ABIDE-II,5644,ROI_081,ROI_085,80,84,0.05136618449693994,0.05136618449693994
ABIDE-II,5645,ROI_059,ROI_084,58,83,0.05136249469947603,0.05136249469947603
ABIDE-II,5646,ROI_073,ROI_014,72,13,0.05135942127227816,0.05135942127227816
ABIDE-II,5647,ROI_081,ROI_042,80,41,0.051356979004992316,0.051356979004992316
ABIDE-II,5648,ROI_011,ROI_084,10,83,0.051348244869946096,0.051348244869946096
ABIDE-II,5649,ROI_028,ROI_037,27,36,-0.05133495826385007,0.05133495826385007
ABIDE-II,5650,ROI_018,ROI_047,17,46,0.051322133088920946,0.051322133088920946
ABIDE-II,5651,ROI_059,ROI_008,58,7,0.05127640282408837,0.05127640282408837
ABIDE-II,5652,ROI_031,ROI_011,30,10,0.051250206174848725,0.051250206174848725
ABIDE-II,5653,ROI_054,ROI_074,53,73,0.051181862556062135,0.051181862556062135
ABIDE-II,5654,ROI_054,ROI_088,53,87,0.05115865408582231,0.05115865408582231
ABIDE-II,5655,ROI_077,ROI_021,76,20,0.05113519103580267,0.05113519103580267
ABIDE-II,5656,ROI_082,ROI_026,81,25,-0.0510999455855207,0.0510999455855207
ABIDE-II,5657,ROI_076,ROI_012,75,11,-0.051088520400559355,0.051088520400559355
ABIDE-II,5658,ROI_039,ROI_077,38,76,-0.05106976775063825,0.05106976775063825
ABIDE-II,5659,ROI_047,ROI_086,46,85,0.05105477129746275,0.05105477129746275
ABIDE-II,5660,ROI_082,ROI_003,81,2,-0.051028551463003634,0.051028551463003634
ABIDE-II,5661,ROI_090,ROI_058,89,57,-0.05099362089101753,0.05099362089101753
ABIDE-II,5662,ROI_064,ROI_049,63,48,0.050991635689444974,0.050991635689444974
ABIDE-II,5663,ROI_086,ROI_056,85,55,0.050984729486090154,0.050984729486090154
ABIDE-II,5664,ROI_064,ROI_052,63,51,0.05095850380320303,0.05095850380320303
ABIDE-II,5665,ROI_048,ROI_012,47,11,0.050952503014191755,0.050952503014191755
ABIDE-II,5666,ROI_010,ROI_069,9,68,-0.05093306558744662,0.05093306558744662
ABIDE-II,5667,ROI_064,ROI_051,63,50,0.05090845285312284,0.05090845285312284
ABIDE-II,5668,ROI_019,ROI_008,18,7,-0.050895916063425944,0.050895916063425944
ABIDE-II,5669,ROI_011,ROI_049,10,48,0.0508943630297759,0.0508943630297759
ABIDE-II,5670,ROI_058,ROI_006,57,5,0.05089238443489297,0.05089238443489297
ABIDE-II,5671,ROI_058,ROI_026,57,25,0.05089172614007588,0.05089172614007588
ABIDE-II,5672,ROI_052,ROI_088,51,87,0.05087790434226047,0.05087790434226047
ABIDE-II,5673,ROI_020,ROI_057,19,56,-0.050848122060566936,0.050848122060566936
ABIDE-II,5674,ROI_003,ROI_083,2,82,-0.0508430814261222,0.0508430814261222
ABIDE-II,5675,ROI_033,ROI_085,32,84,0.05084146447723372,0.05084146447723372
ABIDE-II,5676,ROI_071,ROI_087,70,86,0.050837054880352985,0.050837054880352985
ABIDE-II,5677,ROI_009,ROI_023,8,22,0.05083105488735071,0.05083105488735071
ABIDE-II,5678,ROI_029,ROI_032,28,31,0.05081720490237814,0.05081720490237814
ABIDE-II,5679,ROI_077,ROI_039,76,38,-0.05080510604034296,0.05080510604034296
ABIDE-II,5680,ROI_047,ROI_016,46,15,-0.05080408327899765,0.05080408327899765
ABIDE-II,5681,ROI_086,ROI_019,85,18,-0.05077580032574009,0.05077580032574009
ABIDE-II,5682,ROI_041,ROI_082,40,81,0.050684532934935675,0.050684532934935675
ABIDE-II,5683,ROI_006,ROI_018,5,17,0.050680231294087684,0.050680231294087684
ABIDE-II,5684,ROI_016,ROI_035,15,34,0.05067928488900494,0.05067928488900494
ABIDE-II,5685,ROI_075,ROI_064,74,63,-0.05067828660859995,0.05067828660859995
ABIDE-II,5686,ROI_073,ROI_003,72,2,0.05067365360524152,0.05067365360524152
ABIDE-II,5687,ROI_067,ROI_069,66,68,0.05064310447891086,0.05064310447891086
ABIDE-II,5688,ROI_052,ROI_084,51,83,0.05063715516187708,0.05063715516187708
ABIDE-II,5689,ROI_004,ROI_012,3,11,0.05062879020962602,0.05062879020962602
ABIDE-II,5690,ROI_009,ROI_025,8,24,0.050618703649757193,0.050618703649757193
ABIDE-II,5691,ROI_007,ROI_011,6,10,-0.05061526660857338,0.05061526660857338
ABIDE-II,5692,ROI_022,ROI_005,21,4,-0.05060843097095814,0.05060843097095814
ABIDE-II,5693,ROI_067,ROI_062,66,61,0.05058253002846493,0.05058253002846493
ABIDE-II,5694,ROI_069,ROI_068,68,67,0.05054113784219978,0.05054113784219978
ABIDE-II,5695,ROI_034,ROI_035,33,34,-0.050522321455402634,0.050522321455402634
ABIDE-II,5696,ROI_008,ROI_054,7,53,0.05051600284508829,0.05051600284508829
ABIDE-II,5697,ROI_012,ROI_055,11,54,-0.05049419487868284,0.05049419487868284
ABIDE-II,5698,ROI_076,ROI_028,75,27,0.05048151779615454,0.05048151779615454
ABIDE-II,5699,ROI_011,ROI_046,10,45,0.050478866458993736,0.050478866458993736
ABIDE-II,5700,ROI_044,ROI_010,43,9,0.05046576712671458,0.05046576712671458
ABIDE-II,5701,ROI_022,ROI_056,21,55,0.05045351695951265,0.05045351695951265
ABIDE-II,5702,ROI_059,ROI_007,58,6,0.0504322852512928,0.0504322852512928
ABIDE-II,5703,ROI_044,ROI_017,43,16,0.05041534582653158,0.05041534582653158
ABIDE-II,5704,ROI_060,ROI_019,59,18,0.05041438331378489,0.05041438331378489
ABIDE-II,5705,ROI_016,ROI_079,15,78,0.05041382405236909,0.05041382405236909
ABIDE-II,5706,ROI_021,ROI_016,20,15,0.050397385032414914,0.050397385032414914
ABIDE-II,5707,ROI_089,ROI_019,88,18,-0.050385520441627196,0.050385520441627196
ABIDE-II,5708,ROI_064,ROI_009,63,8,0.0503524133516225,0.0503524133516225
ABIDE-II,5709,ROI_047,ROI_041,46,40,0.050344196686968934,0.050344196686968934
ABIDE-II,5710,ROI_062,ROI_039,61,38,0.05031470639759123,0.05031470639759123
ABIDE-II,5711,ROI_033,ROI_008,32,7,0.05029789274903026,0.05029789274903026
ABIDE-II,5712,ROI_014,ROI_070,13,69,0.050294632989723684,0.050294632989723684
ABIDE-II,5713,ROI_072,ROI_054,71,53,0.05029331056950121,0.05029331056950121
ABIDE-II,5714,ROI_004,ROI_077,3,76,0.050282385272959564,0.050282385272959564
ABIDE-II,5715,ROI_006,ROI_019,5,18,-0.0502706348598442,0.0502706348598442
ABIDE-II,5716,ROI_071,ROI_045,70,44,-0.05023113622816824,0.05023113622816824
ABIDE-II,5717,ROI_002,ROI_029,1,28,-0.050208606591016905,0.050208606591016905
ABIDE-II,5718,ROI_041,ROI_040,40,39,-0.05020136761994551,0.05020136761994551
ABIDE-II,5719,ROI_037,ROI_071,36,70,0.0501928344528755,0.0501928344528755
ABIDE-II,5720,ROI_006,ROI_078,5,77,0.050141658895680105,0.050141658895680105
ABIDE-II,5721,ROI_032,ROI_038,31,37,-0.05014145111552608,0.05014145111552608
ABIDE-II,5722,ROI_003,ROI_062,2,61,-0.05013751308348405,0.05013751308348405
ABIDE-II,5723,ROI_021,ROI_083,20,82,0.050105689933775,0.050105689933775
ABIDE-II,5724,ROI_060,ROI_022,59,21,0.05008082394374291,0.05008082394374291
ABIDE-II,5725,ROI_075,ROI_034,74,33,-0.050051881840064906,0.050051881840064906
ABIDE-II,5726,ROI_083,ROI_009,82,8,0.05004203666009679,0.05004203666009679
ABIDE-II,5727,ROI_003,ROI_089,2,88,-0.050028907188396914,0.050028907188396914
ABIDE-II,5728,ROI_061,ROI_064,60,63,-0.04998367849258887,0.04998367849258887
ABIDE-II,5729,ROI_088,ROI_032,87,31,-0.04997857560372713,0.04997857560372713
ABIDE-II,5730,ROI_084,ROI_026,83,25,-0.049939625895003927,0.049939625895003927
ABIDE-II,5731,ROI_083,ROI_090,82,89,0.04989003021578247,0.04989003021578247
ABIDE-II,5732,ROI_004,ROI_068,3,67,-0.04988321038963943,0.04988321038963943
ABIDE-II,5733,ROI_046,ROI_076,45,75,0.04987785937230569,0.04987785937230569
ABIDE-II,5734,ROI_020,ROI_055,19,54,-0.04986952116690107,0.04986952116690107
ABIDE-II,5735,ROI_067,ROI_061,66,60,0.04983577249586662,0.04983577249586662
ABIDE-II,5736,ROI_060,ROI_015,59,14,0.0498045170230281,0.0498045170230281
ABIDE-II,5737,ROI_053,ROI_008,52,7,0.04980392449537484,0.04980392449537484
ABIDE-II,5738,ROI_085,ROI_036,84,35,0.04975162417976441,0.04975162417976441
ABIDE-II,5739,ROI_079,ROI_011,78,10,-0.04970099016794937,0.04970099016794937
ABIDE-II,5740,ROI_072,ROI_003,71,2,-0.0496343570484223,0.0496343570484223
ABIDE-II,5741,ROI_009,ROI_060,8,59,-0.04961895970416686,0.04961895970416686
ABIDE-II,5742,ROI_022,ROI_016,21,15,-0.049565913733728185,0.049565913733728185
ABIDE-II,5743,ROI_037,ROI_044,36,43,0.04956171176135636,0.04956171176135636
ABIDE-II,5744,ROI_029,ROI_041,28,40,0.04953298326852288,0.04953298326852288
ABIDE-II,5745,ROI_084,ROI_020,83,19,-0.049524201336667684,0.049524201336667684
ABIDE-II,5746,ROI_055,ROI_040,54,39,-0.049509305864943245,0.049509305864943245
ABIDE-II,5747,ROI_022,ROI_088,21,87,-0.049474882974140454,0.049474882974140454
ABIDE-II,5748,ROI_009,ROI_019,8,18,-0.04943693275371063,0.04943693275371063
ABIDE-II,5749,ROI_013,ROI_010,12,9,0.04943575721193968,0.04943575721193968
ABIDE-II,5750,ROI_040,ROI_077,39,76,0.04938720553965313,0.04938720553965313
ABIDE-II,5751,ROI_085,ROI_080,84,79,0.04937320356708262,0.04937320356708262
ABIDE-II,5752,ROI_032,ROI_062,31,61,-0.04935691047297571,0.04935691047297571
ABIDE-II,5753,ROI_086,ROI_049,85,48,-0.04935620239819904,0.04935620239819904
ABIDE-II,5754,ROI_010,ROI_083,9,82,0.04932301621180676,0.04932301621180676
ABIDE-II,5755,ROI_029,ROI_058,28,57,0.04929821436746716,0.04929821436746716
ABIDE-II,5756,ROI_024,ROI_010,23,9,0.04928877259288442,0.04928877259288442
ABIDE-II,5757,ROI_014,ROI_015,13,14,-0.04925849852006055,0.04925849852006055
ABIDE-II,5758,ROI_055,ROI_020,54,19,-0.049221198637047395,0.049221198637047395
ABIDE-II,5759,ROI_073,ROI_050,72,49,0.04921063777849324,0.04921063777849324
ABIDE-II,5760,ROI_038,ROI_023,37,22,0.04919269771511304,0.04919269771511304
ABIDE-II,5761,ROI_086,ROI_087,85,86,0.04918036688789516,0.04918036688789516
ABIDE-II,5762,ROI_055,ROI_028,54,27,-0.04917276389254916,0.04917276389254916
ABIDE-II,5763,ROI_003,ROI_019,2,18,-0.04917026262984388,0.04917026262984388
ABIDE-II,5764,ROI_034,ROI_071,33,70,-0.0491368643243598,0.0491368643243598
ABIDE-II,5765,ROI_073,ROI_013,72,12,-0.0491109422786295,0.0491109422786295
ABIDE-II,5766,ROI_057,ROI_013,56,12,-0.04909001212994967,0.04909001212994967
ABIDE-II,5767,ROI_028,ROI_019,27,18,0.04906614329546202,0.04906614329546202
ABIDE-II,5768,ROI_041,ROI_053,40,52,0.049064791196710415,0.049064791196710415
ABIDE-II,5769,ROI_008,ROI_082,7,81,0.04905415617832791,0.04905415617832791
ABIDE-II,5770,ROI_062,ROI_010,61,9,-0.04905032050132481,0.04905032050132481
ABIDE-II,5771,ROI_066,ROI_089,65,88,0.049035109651428474,0.049035109651428474
ABIDE-II,5772,ROI_060,ROI_008,59,7,-0.0490326149841558,0.0490326149841558
ABIDE-II,5773,ROI_014,ROI_058,13,57,0.04902302181610582,0.04902302181610582
ABIDE-II,5774,ROI_083,ROI_002,82,1,-0.048974217722085,0.048974217722085
ABIDE-II,5775,ROI_076,ROI_072,75,71,-0.04893265244820529,0.04893265244820529
ABIDE-II,5776,ROI_089,ROI_085,88,84,0.048880576618660146,0.048880576618660146
ABIDE-II,5777,ROI_027,ROI_059,26,58,-0.04885062362125972,0.04885062362125972
ABIDE-II,5778,ROI_077,ROI_011,76,10,-0.04884533985831768,0.04884533985831768
ABIDE-II,5779,ROI_021,ROI_052,20,51,0.04884454285241653,0.04884454285241653
ABIDE-II,5780,ROI_046,ROI_052,45,51,-0.04882774111957963,0.04882774111957963
ABIDE-II,5781,ROI_074,ROI_052,73,51,0.048825610385532195,0.048825610385532195
ABIDE-II,5782,ROI_065,ROI_071,64,70,0.048791759675661864,0.048791759675661864
ABIDE-II,5783,ROI_053,ROI_087,52,86,0.04877642187256729,0.04877642187256729
ABIDE-II,5784,ROI_080,ROI_034,79,33,0.04876178380904418,0.04876178380904418
ABIDE-II,5785,ROI_036,ROI_054,35,53,0.04874219433369756,0.04874219433369756
ABIDE-II,5786,ROI_089,ROI_054,88,53,-0.048740824434813215,0.048740824434813215
ABIDE-II,5787,ROI_084,ROI_032,83,31,-0.04873566874571811,0.04873566874571811
ABIDE-II,5788,ROI_083,ROI_052,82,51,0.04872812841190998,0.04872812841190998
ABIDE-II,5789,ROI_085,ROI_081,84,80,0.048702456854490664,0.048702456854490664
ABIDE-II,5790,ROI_009,ROI_061,8,60,-0.04864089432799621,0.04864089432799621
ABIDE-II,5791,ROI_006,ROI_037,5,36,0.04864041297927821,0.04864041297927821
ABIDE-II,5792,ROI_055,ROI_083,54,82,0.04862350095511181,0.04862350095511181
ABIDE-II,5793,ROI_028,ROI_042,27,41,0.04861646562893167,0.04861646562893167
ABIDE-II,5794,ROI_088,ROI_069,87,68,-0.048604434578603896,0.048604434578603896
ABIDE-II,5795,ROI_078,ROI_005,77,4,-0.048595359041397765,0.048595359041397765
ABIDE-II,5796,ROI_006,ROI_050,5,49,0.04854690908473078,0.04854690908473078
ABIDE-II,5797,ROI_070,ROI_018,69,17,0.048529669695940844,0.048529669695940844
ABIDE-II,5798,ROI_016,ROI_050,15,49,0.04852568051726809,0.04852568051726809
ABIDE-II,5799,ROI_019,ROI_003,18,2,-0.048519727925694846,0.048519727925694846
ABIDE-II,5800,ROI_034,ROI_017,33,16,0.04850015993846514,0.04850015993846514
ABIDE-II,5801,ROI_051,ROI_020,50,19,-0.048473615446557865,0.048473615446557865
ABIDE-II,5802,ROI_082,ROI_004,81,3,-0.04841270285741784,0.04841270285741784
ABIDE-II,5803,ROI_003,ROI_009,2,8,-0.048406157674675994,0.048406157674675994
ABIDE-II,5804,ROI_010,ROI_048,9,47,-0.0483887995208786,0.0483887995208786
ABIDE-II,5805,ROI_020,ROI_017,19,16,-0.048352550792196136,0.048352550792196136
ABIDE-II,5806,ROI_069,ROI_011,68,10,-0.04833853514275176,0.04833853514275176
ABIDE-II,5807,ROI_076,ROI_045,75,44,0.048337574219599735,0.048337574219599735
ABIDE-II,5808,ROI_027,ROI_001,26,0,0.0483346603431203,0.0483346603431203
ABIDE-II,5809,ROI_074,ROI_047,73,46,0.0482612748965211,0.0482612748965211
ABIDE-II,5810,ROI_038,ROI_054,37,53,-0.04825974278752813,0.04825974278752813
ABIDE-II,5811,ROI_026,ROI_039,25,38,-0.048255887896593484,0.048255887896593484
ABIDE-II,5812,ROI_015,ROI_023,14,22,-0.048234202966324434,0.048234202966324434
ABIDE-II,5813,ROI_078,ROI_035,77,34,-0.04822746187331383,0.04822746187331383
ABIDE-II,5814,ROI_069,ROI_066,68,65,-0.048201038210811675,0.048201038210811675
ABIDE-II,5815,ROI_015,ROI_078,14,77,0.048198071825611505,0.048198071825611505
ABIDE-II,5816,ROI_028,ROI_055,27,54,-0.04816723551040976,0.04816723551040976
ABIDE-II,5817,ROI_032,ROI_075,31,74,-0.048137884584003074,0.048137884584003074
ABIDE-II,5818,ROI_012,ROI_059,11,58,0.04812125923810021,0.04812125923810021
ABIDE-II,5819,ROI_083,ROI_044,82,43,0.04807784887975434,0.04807784887975434
ABIDE-II,5820,ROI_082,ROI_049,81,48,0.048047650796414154,0.048047650796414154
ABIDE-II,5821,ROI_035,ROI_022,34,21,-0.04800792585350163,0.04800792585350163
ABIDE-II,5822,ROI_061,ROI_012,60,11,-0.04800350322853512,0.04800350322853512
ABIDE-II,5823,ROI_046,ROI_029,45,28,0.04792900491590635,0.04792900491590635
ABIDE-II,5824,ROI_008,ROI_059,7,58,0.04789991709460352,0.04789991709460352
ABIDE-II,5825,ROI_020,ROI_070,19,69,-0.04783857690643987,0.04783857690643987
ABIDE-II,5826,ROI_012,ROI_007,11,6,-0.04781546476322004,0.04781546476322004
ABIDE-II,5827,ROI_015,ROI_082,14,81,-0.047753968204970416,0.047753968204970416
ABIDE-II,5828,ROI_039,ROI_080,38,79,0.047751156183613,0.047751156183613
ABIDE-II,5829,ROI_006,ROI_047,5,46,-0.04774517261808084,0.04774517261808084
ABIDE-II,5830,ROI_050,ROI_013,49,12,0.047738279113230794,0.047738279113230794
ABIDE-II,5831,ROI_034,ROI_041,33,40,0.047723297133990546,0.047723297133990546
ABIDE-II,5832,ROI_039,ROI_010,38,9,-0.04768234633275996,0.04768234633275996
ABIDE-II,5833,ROI_045,ROI_037,44,36,-0.04766671742133464,0.04766671742133464
ABIDE-II,5834,ROI_090,ROI_021,89,20,-0.04766512296926198,0.04766512296926198
ABIDE-II,5835,ROI_011,ROI_077,10,76,-0.047646558405717174,0.047646558405717174
ABIDE-II,5836,ROI_020,ROI_089,19,88,0.047630623617671994,0.047630623617671994
ABIDE-II,5837,ROI_082,ROI_010,81,9,-0.04757177811253564,0.04757177811253564
ABIDE-II,5838,ROI_044,ROI_006,43,5,0.04757003098436306,0.04757003098436306
ABIDE-II,5839,ROI_060,ROI_058,59,57,-0.04753020018407996,0.04753020018407996
ABIDE-II,5840,ROI_020,ROI_087,19,86,0.04747964566807219,0.04747964566807219
ABIDE-II,5841,ROI_003,ROI_070,2,69,-0.047466972813413194,0.047466972813413194
ABIDE-II,5842,ROI_021,ROI_077,20,76,0.04745627060927815,0.04745627060927815
ABIDE-II,5843,ROI_006,ROI_062,5,61,-0.04743634414512919,0.04743634414512919
ABIDE-II,5844,ROI_015,ROI_063,14,62,-0.0474081043363018,0.0474081043363018
ABIDE-II,5845,ROI_060,ROI_012,59,11,-0.047375985349110535,0.047375985349110535
ABIDE-II,5846,ROI_070,ROI_059,69,58,-0.04734253714871819,0.04734253714871819
ABIDE-II,5847,ROI_028,ROI_080,27,79,0.04732457857300833,0.04732457857300833
ABIDE-II,5848,ROI_021,ROI_072,20,71,0.047301398919629624,0.047301398919629624
ABIDE-II,5849,ROI_064,ROI_061,63,60,-0.0472721508636075,0.0472721508636075
ABIDE-II,5850,ROI_061,ROI_017,60,16,0.04722084462093497,0.04722084462093497
ABIDE-II,5851,ROI_079,ROI_062,78,61,0.047217022181929594,0.047217022181929594
ABIDE-II,5852,ROI_009,ROI_007,8,6,-0.047210061729673715,0.047210061729673715
ABIDE-II,5853,ROI_073,ROI_081,72,80,-0.04719071930874932,0.04719071930874932
ABIDE-II,5854,ROI_013,ROI_065,12,64,-0.04716954135523045,0.04716954135523045
ABIDE-II,5855,ROI_033,ROI_075,32,74,-0.047141739644629456,0.047141739644629456
ABIDE-II,5856,ROI_002,ROI_050,1,49,-0.04711576820834714,0.04711576820834714
ABIDE-II,5857,ROI_070,ROI_066,69,65,0.047096172299024984,0.047096172299024984
ABIDE-II,5858,ROI_028,ROI_071,27,70,-0.047021336854524406,0.047021336854524406
ABIDE-II,5859,ROI_056,ROI_086,55,85,0.04697515979381506,0.04697515979381506
ABIDE-II,5860,ROI_053,ROI_019,52,18,0.046916214760612925,0.046916214760612925
ABIDE-II,5861,ROI_004,ROI_034,3,33,-0.04691335423390344,0.04691335423390344
ABIDE-II,5862,ROI_010,ROI_081,9,80,0.046866197875945294,0.046866197875945294
ABIDE-II,5863,ROI_015,ROI_014,14,13,-0.04682732921097855,0.04682732921097855
ABIDE-II,5864,ROI_090,ROI_083,89,82,0.04680088801318914,0.04680088801318914
ABIDE-II,5865,ROI_020,ROI_090,19,89,0.046726675712860745,0.046726675712860745
ABIDE-II,5866,ROI_027,ROI_035,26,34,-0.04671852236317041,0.04671852236317041
ABIDE-II,5867,ROI_075,ROI_004,74,3,0.04669293730877382,0.04669293730877382
ABIDE-II,5868,ROI_035,ROI_007,34,6,-0.04667992579181366,0.04667992579181366
ABIDE-II,5869,ROI_084,ROI_008,83,7,0.046670771803910154,0.046670771803910154
ABIDE-II,5870,ROI_089,ROI_021,88,20,-0.04663765735998707,0.04663765735998707
ABIDE-II,5871,ROI_076,ROI_046,75,45,0.046604145028683805,0.046604145028683805
ABIDE-II,5872,ROI_012,ROI_041,11,40,0.046598833784541965,0.046598833784541965
ABIDE-II,5873,ROI_042,ROI_049,41,48,-0.0465453725056503,0.0465453725056503
ABIDE-II,5874,ROI_044,ROI_022,43,21,0.04653809983432912,0.04653809983432912
ABIDE-II,5875,ROI_066,ROI_078,65,77,0.04653465032848723,0.04653465032848723
ABIDE-II,5876,ROI_033,ROI_076,32,75,-0.046466281957943015,0.046466281957943015
ABIDE-II,5877,ROI_090,ROI_004,89,3,-0.04641259496701453,0.04641259496701453
ABIDE-II,5878,ROI_050,ROI_042,49,41,-0.04640395302888157,0.04640395302888157
ABIDE-II,5879,ROI_061,ROI_083,60,82,0.04639461577980671,0.04639461577980671
ABIDE-II,5880,ROI_027,ROI_067,26,66,-0.04639118476737944,0.04639118476737944
ABIDE-II,5881,ROI_054,ROI_049,53,48,-0.04634629587083075,0.04634629587083075
ABIDE-II,5882,ROI_015,ROI_020,14,19,-0.04633668641811438,0.04633668641811438
ABIDE-II,5883,ROI_027,ROI_036,26,35,0.046289884625683266,0.046289884625683266
ABIDE-II,5884,ROI_054,ROI_008,53,7,0.046280873240265114,0.046280873240265114
ABIDE-II,5885,ROI_076,ROI_034,75,33,-0.04627633742502184,0.04627633742502184
ABIDE-II,5886,ROI_071,ROI_024,70,23,0.04627513824790059,0.04627513824790059
ABIDE-II,5887,ROI_076,ROI_030,75,29,0.0462717834563974,0.0462717834563974
ABIDE-II,5888,ROI_043,ROI_073,42,72,-0.046266315982888634,0.046266315982888634
ABIDE-II,5889,ROI_017,ROI_031,16,30,0.046215725923459836,0.046215725923459836
ABIDE-II,5890,ROI_080,ROI_077,79,76,0.04621296040835259,0.04621296040835259
ABIDE-II,5891,ROI_046,ROI_036,45,35,0.04620596519988097,0.04620596519988097
ABIDE-II,5892,ROI_016,ROI_071,15,70,0.04611211077475137,0.04611211077475137
ABIDE-II,5893,ROI_067,ROI_078,66,77,-0.0461074756707568,0.0461074756707568
ABIDE-II,5894,ROI_088,ROI_085,87,84,-0.0460891167007547,0.0460891167007547
ABIDE-II,5895,ROI_027,ROI_077,26,76,0.046079280574302946,0.046079280574302946
ABIDE-II,5896,ROI_038,ROI_043,37,42,-0.04606710750770112,0.04606710750770112
ABIDE-II,5897,ROI_014,ROI_018,13,17,-0.046062633629914106,0.046062633629914106
ABIDE-II,5898,ROI_086,ROI_050,85,49,0.046038054236224896,0.046038054236224896
ABIDE-II,5899,ROI_065,ROI_042,64,41,0.046023356239657046,0.046023356239657046
ABIDE-II,5900,ROI_072,ROI_046,71,45,0.045999721956899484,0.045999721956899484
ABIDE-II,5901,ROI_012,ROI_053,11,52,-0.045944970847048267,0.045944970847048267
